aspect,kappa,res_size,noise_model,seed,effective_kappa,method,final_be,pass_fail,iters_to_stable
50,1000.0,1e-10,b_only,20002,1000.0,spir,1.0010370249926106e-17,1,1
50,1000.0,1e-10,b_only,20002,1000.0,qr_ref,2.8494634601220206e-16,1,0
50,1000.0,1e-10,b_only,30003,1000.0,iter_sketch_mom,6.249318760864414e-15,0,
50,1000.0,1e-10,b_only,30003,1000.0,sketch_pre_cold,2.509077227784376e-09,0,
50,1000.0,1e-10,b_only,30003,1000.0,sketch_pre_warm,2.243825409290847e-17,1,3
50,1000.0,1e-10,b_only,30003,1000.0,spir,5.5422644981013995e-18,1,1
50,1000.0,1e-10,b_only,30003,1000.0,qr_ref,2.025684104214032e-16,1,0
50,1000.0,1e-10,b_only,40004,1000.0,iter_sketch_mom,1.2660346418794506e-11,0,
50,1000.0,1e-10,b_only,40004,1000.0,sketch_pre_cold,4.789232522923715e-10,0,
50,1000.0,1e-10,b_only,40004,1000.0,sketch_pre_warm,3.519231180450463e-17,1,3
50,1000.0,1e-10,b_only,40004,1000.0,spir,1.5970568286643294e-17,1,2
50,1000.0,1e-10,b_only,40004,1000.0,qr_ref,3.8741771371874894e-16,1,0
50,1000.0,1e-10,a_and_b,32439,340.8959266059355,iter_sketch_mom,4.001778402793871e-15,0,
50,1000.0,1e-10,a_and_b,32439,340.8959266059355,sketch_pre_cold,2.6556857304984278e-09,0,
50,1000.0,1e-10,a_and_b,32439,340.8959266059355,sketch_pre_warm,8.362520213946102e-13,0,
50,1000.0,1e-10,a_and_b,32439,340.8959266059355,spir,9.751690292417876e-18,1,19
50,1000.0,1e-10,a_and_b,32439,340.8959266059355,qr_ref,3.7102898420312897e-16,1,0
50,1000.0,1e-10,a_and_b,10001,332.6704640483794,iter_sketch_mom,4.865441089080276e-15,0,
50,1000.0,1e-10,a_and_b,10001,332.6704640483794,sketch_pre_cold,6.169493813483357e-10,0,
50,1000.0,1e-10,a_and_b,10001,332.6704640483794,sketch_pre_warm,8.160560418087357e-12,0,
50,1000.0,1e-10,a_and_b,10001,332.6704640483794,spir,8.74070299499289e-18,1,20
50,1000.0,1e-10,a_and_b,10001,332.6704640483794,qr_ref,3.455714167481001e-16,1,0
50,1000.0,1e-10,a_and_b,20002,342.01531005717044,iter_sketch_mom,5.488740454626629e-15,0,
50,1000.0,1e-10,a_and_b,20002,342.01531005717044,sketch_pre_cold,1.5745114185377322e-10,0,
50,1000.0,1e-10,a_and_b,20002,342.01531005717044,sketch_pre_warm,1.0444069164284e-11,0,
50,1000.0,1e-10,a_and_b,20002,342.01531005717044,spir,1.2907390445242746e-17,1,20
50,1000.0,1e-10,a_and_b,20002,342.01531005717044,qr_ref,3.0580343209441223e-16,1,0
50,1000.0,1e-10,a_and_b,30003,332.5575399530274,iter_sketch_mom,4.1820121318196597e-11,0,
50,1000.0,1e-10,a_and_b,30003,332.5575399530274,sketch_pre_cold,2.4017495812521998e-09,0,
50,1000.0,1e-10,a_and_b,30003,332.5575399530274,sketch_pre_warm,2.3267851110639317e-12,0,
50,1000.0,1e-10,a_and_b,30003,332.5575399530274,spir,1.4669064192853563e-17,1,20
50,1000.0,1e-10,a_and_b,30003,332.5575399530274,qr_ref,2.5150024161206216e-16,1,0
50,1000.0,1e-10,a_and_b,40004,339.7279967362266,iter_sketch_mom,1.0004983146103015e-11,0,
50,1000.0,1e-10,a_and_b,40004,339.7279967362266,sketch_pre_cold,1.7837026646310108e-09,0,
50,1000.0,1e-10,a_and_b,40004,339.7279967362266,sketch_pre_warm,5.5415995345165646e-12,0,
50,1000.0,1e-10,a_and_b,40004,339.7279967362266,spir,8.516132365452507e-18,1,20
50,1000.0,1e-10,a_and_b,40004,339.7279967362266,qr_ref,3.5592805892863036e-16,1,0
50,1000000.0,0.01,b_only,32439,1000000.0,iter_sketch_mom,2.4209792673303553e-14,0,
50,1000000.0,0.01,b_only,32439,1000000.0,sketch_pre_cold,9.756129921974262e-10,0,
50,1000000.0,0.01,b_only,32439,1000000.0,sketch_pre_warm,2.920042591910291e-17,1,17
50,1000000.0,0.01,b_only,32439,1000000.0,spir,8.667206256879277e-18,1,10
50,1000000.0,0.01,b_only,32439,1000000.0,qr_ref,3.611394009071588e-16,1,0
50,1000000.0,0.01,b_only,10001,1000000.0,iter_sketch_mom,8.701634996799338e-15,0,
50,1000000.0,0.01,b_only,10001,1000000.0,sketch_pre_cold,4.840959967029023e-10,0,
50,1000000.0,0.01,b_only,10001,1000000.0,sketch_pre_warm,4.3511549580895693e-17,1,20
50,1000000.0,0.01,b_only,10001,1000000.0,spir,1.4898949304881174e-17,1,10
50,1000000.0,0.01,b_only,10001,1000000.0,qr_ref,1.5798774917800806e-16,1,0
50,1000000.0,0.01,b_only,20002,1000000.0,iter_sketch_mom,3.8476141680590096e-15,0,
50,1000000.0,0.01,b_only,20002,1000000.0,sketch_pre_cold,2.9938289081583217e-10,0,
50,1000000.0,0.01,b_only,20002,1000000.0,sketch_pre_warm,3.2988239477327546e-17,1,20
50,1000000.0,0.01,b_only,20002,1000000.0,spir,9.620333831201642e-18,1,10
50,1000000.0,0.01,b_only,20002,1000000.0,qr_ref,1.511399436274529e-16,1,0
50,1000000.0,0.01,b_only,30003,1000000.0,iter_sketch_mom,2.8625263141463135e-15,0,
50,1000000.0,0.01,b_only,30003,1000000.0,sketch_pre_cold,9.499797687793582e-10,0,
50,1000000.0,0.01,b_only,30003,1000000.0,sketch_pre_warm,4.151059131704115e-17,1,18
50,1000000.0,0.01,b_only,30003,1000000.0,spir,1.0616106384411315e-17,1,10
50,1000000.0,0.01,b_only,30003,1000000.0,qr_ref,1.4704272186247372e-16,1,0
50,1000000.0,0.01,b_only,40004,1000000.0,iter_sketch_mom,1.5560035753440227e-11,0,
50,1000000.0,0.01,b_only,40004,1000000.0,sketch_pre_cold,5.180468414666615e-10,0,
50,1000000.0,0.01,b_only,40004,1000000.0,sketch_pre_warm,2.3251418559491157e-17,1,19
50,1000000.0,0.01,b_only,40004,1000000.0,spir,9.795493828382347e-18,1,10
50,1000000.0,0.01,b_only,40004,1000000.0,qr_ref,2.333295945641524e-16,1,0
50,1000000.0,0.01,a_and_b,32439,514.0910030550745,iter_sketch_mom,4.406496962611641e-15,0,
50,1000000.0,0.01,a_and_b,32439,514.0910030550745,sketch_pre_cold,1.0985607299576038e-09,0,
50,1000000.0,0.01,a_and_b,32439,514.0910030550745,sketch_pre_warm,4.769455242379077e-12,0,
50,1000000.0,0.01,a_and_b,32439,514.0910030550745,spir,1.2495567760793489e-17,1,20
50,1000000.0,0.01,a_and_b,32439,514.0910030550745,qr_ref,3.484453760712219e-16,1,0
50,1000000.0,0.01,a_and_b,10001,509.9351636232753,iter_sketch_mom,1.8867391034933525e-11,0,
50,1000000.0,0.01,a_and_b,10001,509.9351636232753,sketch_pre_cold,6.064621423872215e-10,0,
50,1000000.0,0.01,a_and_b,10001,509.9351636232753,sketch_pre_warm,2.359724785105312e-12,0,
50,1000000.0,0.01,a_and_b,10001,509.9351636232753,spir,1.3191021555689831e-17,1,20
50,1000000.0,0.01,a_and_b,10001,509.9351636232753,qr_ref,2.6086589093082095e-16,1,0
50,1000000.0,0.01,a_and_b,20002,516.73559112245,iter_sketch_mom,2.450104203910144e-13,0,
50,1000000.0,0.01,a_and_b,20002,516.73559112245,sketch_pre_cold,1.2710490159069334e-09,0,
50,1000000.0,0.01,a_and_b,20002,516.73559112245,sketch_pre_warm,7.161089657625698e-12,0,
50,1000000.0,0.01,a_and_b,20002,516.73559112245,spir,1.4255710239614764e-17,1,20
50,1000000.0,0.01,a_and_b,20002,516.73559112245,qr_ref,2.0607940469433215e-16,1,0
50,1000000.0,0.01,a_and_b,30003,516.6093380570571,iter_sketch_mom,3.131155235531926e-15,0,
50,1000000.0,0.01,a_and_b,30003,516.6093380570571,sketch_pre_cold,1.7835312465773817e-09,0,
50,1000000.0,0.01,a_and_b,30003,516.6093380570571,sketch_pre_warm,2.0863197841220123e-12,0,
50,1000000.0,0.01,a_and_b,30003,516.6093380570571,spir,1.2106922940046256e-17,1,19
50,1000000.0,0.01,a_and_b,30003,516.6093380570571,qr_ref,1.2988738956896475e-16,1,0
50,1000000.0,0.01,a_and_b,40004,515.8068181969635,iter_sketch_mom,4.8853027467436455e-15,0,
50,1000000.0,0.01,a_and_b,40004,515.8068181969635,sketch_pre_cold,3.831075863507498e-10,0,
50,1000000.0,0.01,a_and_b,40004,515.8068181969635,sketch_pre_warm,1.556350245919276e-11,0,
50,1000000.0,0.01,a_and_b,40004,515.8068181969635,spir,1.5547260719692957e-17,1,20
50,1000000.0,0.01,a_and_b,40004,515.8068181969635,qr_ref,4.0825922675637947e-16,1,0
50,1000000.0,1e-06,b_only,32439,1000000.0,iter_sketch_mom,2.4209622514926504e-14,0,
50,1000000.0,1e-06,b_only,32439,1000000.0,sketch_pre_cold,9.756130271365757e-10,0,
50,1000000.0,1e-06,b_only,32439,1000000.0,sketch_pre_warm,2.0838181974185935e-17,1,5
50,1000000.0,1e-06,b_only,32439,1000000.0,spir,1.2754646476914546e-17,1,3
50,1000000.0,1e-06,b_only,32439,1000000.0,qr_ref,3.553687980424735e-16,1,0
50,1000000.0,1e-06,b_only,10001,1000000.0,iter_sketch_mom,8.699997155749725e-15,0,
50,1000000.0,1e-06,b_only,10001,1000000.0,sketch_pre_cold,4.84096039571293e-10,0,
50,1000000.0,1e-06,b_only,10001,1000000.0,sketch_pre_warm,3.723943543992853e-17,1,6
50,1000000.0,1e-06,b_only,10001,1000000.0,spir,8.647061145595154e-18,1,3
50,1000000.0,1e-06,b_only,10001,1000000.0,qr_ref,1.518455107701315e-16,1,0
50,1000000.0,1e-06,b_only,20002,1000000.0,iter_sketch_mom,3.853944995650507e-15,0,
50,1000000.0,1e-06,b_only,20002,1000000.0,sketch_pre_cold,2.993828954173759e-10,0,
50,1000000.0,1e-06,b_only,20002,1000000.0,sketch_pre_warm,3.1236313935107285e-17,1,6
50,1000000.0,1e-06,b_only,20002,1000000.0,spir,5.3229906234797205e-18,1,3
50,1000000.0,1e-06,b_only,20002,1000000.0,qr_ref,1.8191293423720813e-16,1,0
50,1000000.0,1e-06,b_only,30003,1000000.0,iter_sketch_mom,2.865330734010842e-15,0,
50,1000000.0,1e-06,b_only,30003,1000000.0,sketch_pre_cold,9.49979861060627e-10,0,
50,1000000.0,1e-06,b_only,30003,1000000.0,sketch_pre_warm,2.5541114352836815e-17,1,6
50,1000000.0,1e-06,b_only,30003,1000000.0,spir,4.810819332051065e-18,1,3
50,1000000.0,1e-06,b_only,30003,1000000.0,qr_ref,1.3608614565946253e-16,1,0
50,1000000.0,1e-06,b_only,40004,1000000.0,iter_sketch_mom,1.5560038029008573e-11,0,
50,1000000.0,1e-06,b_only,40004,1000000.0,sketch_pre_cold,5.180468496045606e-10,0,
50,1000000.0,1e-06,b_only,40004,1000000.0,sketch_pre_warm,2.035910942285502e-17,1,6
50,1000000.0,1e-06,b_only,40004,1000000.0,spir,1.0117535007862794e-17,1,4
50,1000000.0,1e-06,b_only,40004,1000000.0,qr_ref,1.7066486435566806e-16,1,0
50,1000000.0,1e-06,a_and_b,32439,514.0910030550745,iter_sketch_mom,4.405293360876108e-15,0,
50,1000000.0,1e-06,a_and_b,32439,514.0910030550745,sketch_pre_cold,1.0985607194560225e-09,0,
50,1000000.0,1e-06,a_and_b,32439,514.0910030550745,sketch_pre_warm,4.76945831907191e-12,0,
50,1000000.0,1e-06,a_and_b,32439,514.0910030550745,spir,1.4723613793675664e-17,1,20
50,1000000.0,1e-06,a_and_b,32439,514.0910030550745,qr_ref,3.673132295996939e-16,1,0
50,1000000.0,1e-06,a_and_b,10001,509.9351636232753,iter_sketch_mom,1.8867385060195414e-11,0,
50,1000000.0,1e-06,a_and_b,10001,509.9351636232753,sketch_pre_cold,6.064621427766437e-10,0,
50,1000000.0,1e-06,a_and_b,10001,509.9351636232753,sketch_pre_warm,2.3597282482586918e-12,0,
50,1000000.0,1e-06,a_and_b,10001,509.9351636232753,spir,1.4554571607253845e-17,1,20
50,1000000.0,1e-06,a_and_b,10001,509.9351636232753,qr_ref,2.7850439177860114e-16,1,0
50,1000000.0,1e-06,a_and_b,20002,516.73559112245,iter_sketch_mom,2.4501361993546276e-13,0,
50,1000000.0,1e-06,a_and_b,20002,516.73559112245,sketch_pre_cold,1.2710490098469267e-09,0,
50,1000000.0,1e-06,a_and_b,20002,516.73559112245,sketch_pre_warm,7.161096172796387e-12,0,
50,1000000.0,1e-06,a_and_b,20002,516.73559112245,spir,1.4374721525472234e-17,1,20
50,1000000.0,1e-06,a_and_b,20002,516.73559112245,qr_ref,2.045069655879083e-16,1,0
50,1000000.0,1e-06,a_and_b,30003,516.6093380570571,iter_sketch_mom,3.1248966856025033e-15,0,
50,1000000.0,1e-06,a_and_b,30003,516.6093380570571,sketch_pre_cold,1.7835312506194023e-09,0,
50,1000000.0,1e-06,a_and_b,30003,516.6093380570571,sketch_pre_warm,2.0863069729381143e-12,0,
50,1000000.0,1e-06,a_and_b,30003,516.6093380570571,spir,1.506262894759139e-17,1,19
50,1000000.0,1e-06,a_and_b,30003,516.6093380570571,qr_ref,1.26311971785057e-16,1,0
50,1000000.0,1e-06,a_and_b,40004,515.8068181969635,iter_sketch_mom,4.8875565618492405e-15,0,
50,1000000.0,1e-06,a_and_b,40004,515.8068181969635,sketch_pre_cold,3.8310754973847654e-10,0,
50,1000000.0,1e-06,a_and_b,40004,515.8068181969635,sketch_pre_warm,1.5563522958844237e-11,0,
50,1000000.0,1e-06,a_and_b,40004,515.8068181969635,spir,1.2800616462910384e-17,1,20
50,1000000.0,1e-06,a_and_b,40004,515.8068181969635,qr_ref,4.777148826234561e-16,1,0
50,1000000.0,1e-10,b_only,32439,1000000.0,iter_sketch_mom,2.421287207016402e-14,0,
50,1000000.0,1e-10,b_only,32439,1000000.0,sketch_pre_cold,9.756130330326629e-10,0,
50,1000000.0,1e-10,b_only,32439,1000000.0,sketch_pre_warm,3.0445204891624016e-17,1,0
50,1000000.0,1e-10,b_only,32439,1000000.0,spir,7.039721289629984e-18,1,0
50,1000000.0,1e-10,b_only,32439,1000000.0,qr_ref,4.128520978350168e-16,1,0
50,1000000.0,1e-10,b_only,10001,1000000.0,iter_sketch_mom,8.697101412311168e-15,0,
50,1000000.0,1e-10,b_only,10001,1000000.0,sketch_pre_cold,4.840960381500385e-10,0,
50,1000000.0,1e-10,b_only,10001,1000000.0,sketch_pre_warm,2.813303937676e-17,1,0
50,1000000.0,1e-10,b_only,10001,1000000.0,spir,8.777835848224592e-18,1,0
50,1000000.0,1e-10,b_only,10001,1000000.0,qr_ref,1.8794947072221466e-16,1,0
50,1000000.0,1e-10,b_only,20002,1000000.0,iter_sketch_mom,3.852088375664089e-15,0,
50,1000000.0,1e-10,b_only,20002,1000000.0,sketch_pre_cold,2.993828985552971e-10,0,
50,1000000.0,1e-10,b_only,20002,1000000.0,sketch_pre_warm,4.561678857013255e-17,1,0
50,1000000.0,1e-10,b_only,20002,1000000.0,spir,8.90835257070003e-18,1,0
50,1000000.0,1e-10,b_only,20002,1000000.0,qr_ref,1.6556230599986037e-16,1,0
50,1000000.0,1e-10,b_only,30003,1000000.0,iter_sketch_mom,2.8659726191474136e-15,0,
50,1000000.0,1e-10,b_only,30003,1000000.0,sketch_pre_cold,9.499798572072596e-10,0,
50,1000000.0,1e-10,b_only,30003,1000000.0,sketch_pre_warm,2.661850011299253e-17,1,0
50,1000000.0,1e-10,b_only,30003,1000000.0,spir,1.9966469302367954e-17,1,0
50,1000000.0,1e-10,b_only,30003,1000000.0,qr_ref,1.5605691713281252e-16,1,0
50,1000000.0,1e-10,b_only,40004,1000000.0,iter_sketch_mom,1.556003435130055e-11,0,
50,1000000.0,1e-10,b_only,40004,1000000.0,sketch_pre_cold,5.180468478073702e-10,0,
50,1000000.0,1e-10,b_only,40004,1000000.0,sketch_pre_warm,4.966931269276527e-17,1,1
50,1000000.0,1e-10,b_only,40004,1000000.0,spir,7.992298674262026e-18,1,0
50,1000000.0,1e-10,b_only,40004,1000000.0,qr_ref,2.1599967718846985e-16,1,0
50,1000000.0,1e-10,a_and_b,32439,514.0910030550745,iter_sketch_mom,4.404226495966252e-15,0,
50,1000000.0,1e-10,a_and_b,32439,514.0910030550745,sketch_pre_cold,1.0985607167130714e-09,0,
50,1000000.0,1e-10,a_and_b,32439,514.0910030550745,sketch_pre_warm,4.76945995441267e-12,0,
50,1000000.0,1e-10,a_and_b,32439,514.0910030550745,spir,1.241485389380076e-17,1,20
50,1000000.0,1e-10,a_and_b,32439,514.0910030550745,qr_ref,3.344937561431281e-16,1,0
50,1000000.0,1e-10,a_and_b,10001,509.9351636232753,iter_sketch_mom,1.886737956891364e-11,0,
50,1000000.0,1e-10,a_and_b,10001,509.9351636232753,sketch_pre_cold,6.064621543025805e-10,0,
50,1000000.0,1e-10,a_and_b,10001,509.9351636232753,sketch_pre_warm,2.359725627896046e-12,0,
50,1000000.0,1e-10,a_and_b,10001,509.9351636232753,spir,1.754051449761437e-17,1,20
50,1000000.0,1e-10,a_and_b,10001,509.9351636232753,qr_ref,3.0332665460957326e-16,1,0
50,1000000.0,1e-10,a_and_b,20002,516.73559112245,iter_sketch_mom,2.4501116415720683e-13,0,
50,1000000.0,1e-10,a_and_b,20002,516.73559112245,sketch_pre_cold,1.2710490002112547e-09,0,
50,1000000.0,1e-10,a_and_b,20002,516.73559112245,sketch_pre_warm,7.161106288571467e-12,0,
50,1000000.0,1e-10,a_and_b,20002,516.73559112245,spir,1.8050689135590072e-17,1,20
50,1000000.0,1e-10,a_and_b,20002,516.73559112245,qr_ref,1.9047282088162466e-16,1,0
50,1000000.0,1e-10,a_and_b,30003,516.6093380570571,iter_sketch_mom,3.131033649629952e-15,0,
50,1000000.0,1e-10,a_and_b,30003,516.6093380570571,sketch_pre_cold,1.7835312403521906e-09,0,
50,1000000.0,1e-10,a_and_b,30003,516.6093380570571,sketch_pre_warm,2.086315549172413e-12,0,
50,1000000.0,1e-10,a_and_b,30003,516.6093380570571,spir,1.6270589778129236e-17,1,19
50,1000000.0,1e-10,a_and_b,30003,516.6093380570571,qr_ref,1.5684827301612032e-16,1,0
50,1000000.0,1e-10,a_and_b,40004,515.8068181969635,iter_sketch_mom,4.888964163152618e-15,0,
50,1000000.0,1e-10,a_and_b,40004,515.8068181969635,sketch_pre_cold,3.831075657459717e-10,0,
50,1000000.0,1e-10,a_and_b,40004,515.8068181969635,sketch_pre_warm,1.556352498880914e-11,0,
50,1000000.0,1e-10,a_and_b,40004,515.8068181969635,spir,1.8166557828133212e-17,1,20
50,1000000.0,1e-10,a_and_b,40004,515.8068181969635,qr_ref,3.5890429515356054e-16,1,0
50,1000000000.0,0.01,b_only,32439,1000000000.0,iter_sketch_mom,3.6995779664723755e-14,0,
50,1000000000.0,0.01,b_only,32439,1000000000.0,sketch_pre_cold,7.598101843214817e-10,0,
50,1000000000.0,0.01,b_only,32439,1000000000.0,sketch_pre_warm,5.474462033269701e-17,1,8
50,1000000000.0,0.01,b_only,32439,1000000000.0,spir,4.75312261108211e-18,1,5
50,1000000000.0,0.01,b_only,32439,1000000000.0,qr_ref,1.082544897821123e-15,1,0
50,1000000000.0,0.01,b_only,10001,1000000000.0,iter_sketch_mom,1.0830209151862942e-14,0,
50,1000000000.0,0.01,b_only,10001,1000000000.0,sketch_pre_cold,5.234998209021335e-10,0,
50,1000000000.0,0.01,b_only,10001,1000000000.0,sketch_pre_warm,1.917959086499433e-17,1,10
50,1000000000.0,0.01,b_only,10001,1000000000.0,spir,5.910332565987235e-18,1,5
50,1000000000.0,0.01,b_only,10001,1000000000.0,qr_ref,9.196426905511544e-16,1,0
50,1000000000.0,0.01,b_only,20002,1000000000.0,iter_sketch_mom,3.631777157333355e-15,0,
50,1000000000.0,0.01,b_only,20002,1000000000.0,sketch_pre_cold,5.303519256481016e-10,0,
50,1000000000.0,0.01,b_only,20002,1000000000.0,sketch_pre_warm,2.8558171444132437e-17,1,10
50,1000000000.0,0.01,b_only,20002,1000000000.0,spir,6.425969064003709e-18,1,5
50,1000000000.0,0.01,b_only,20002,1000000000.0,qr_ref,9.638124320293547e-16,1,0
50,1000000000.0,0.01,b_only,30003,1000000000.0,iter_sketch_mom,3.584778737364947e-15,0,
50,1000000000.0,0.01,b_only,30003,1000000000.0,sketch_pre_cold,1.2772031734927217e-09,0,
50,1000000000.0,0.01,b_only,30003,1000000000.0,sketch_pre_warm,1.749475814170366e-17,1,9
50,1000000000.0,0.01,b_only,30003,1000000000.0,spir,7.73603450451848e-18,1,5
50,1000000000.0,0.01,b_only,30003,1000000000.0,qr_ref,1.8973055136263802e-16,1,0
50,1000000000.0,0.01,b_only,40004,1000000000.0,iter_sketch_mom,1.733371548313979e-11,0,
50,1000000000.0,0.01,b_only,40004,1000000000.0,sketch_pre_cold,3.77383257004303e-10,0,
50,1000000000.0,0.01,b_only,40004,1000000000.0,sketch_pre_warm,3.0830742041682164e-17,1,9
50,1000000000.0,0.01,b_only,40004,1000000000.0,spir,2.3168292251986903e-17,1,6
50,1000000000.0,0.01,b_only,40004,1000000000.0,qr_ref,6.074161248748922e-16,1,0
50,1000000000.0,0.01,a_and_b,32439,601.633438240555,iter_sketch_mom,5.757815374147064e-15,0,
50,1000000000.0,0.01,a_and_b,32439,601.633438240555,sketch_pre_cold,4.091443151963843e-09,0,
50,1000000000.0,0.01,a_and_b,32439,601.633438240555,sketch_pre_warm,2.493147978818076e-11,0,
50,1000000000.0,0.01,a_and_b,32439,601.633438240555,spir,1.0245748003191282e-17,1,20
50,1000000000.0,0.01,a_and_b,32439,601.633438240555,qr_ref,1.4015520223836735e-15,1,0
50,1000000000.0,0.01,a_and_b,10001,591.8452956314377,iter_sketch_mom,1.2767694658835121e-14,0,
50,1000000000.0,0.01,a_and_b,10001,591.8452956314377,sketch_pre_cold,4.647475036139275e-10,0,
50,1000000000.0,0.01,a_and_b,10001,591.8452956314377,sketch_pre_warm,7.904247636844166e-13,0,
50,1000000000.0,0.01,a_and_b,10001,591.8452956314377,spir,1.3099043576067847e-17,1,20
50,1000000000.0,0.01,a_and_b,10001,591.8452956314377,qr_ref,1.784277683519817e-15,1,0
50,1000000000.0,0.01,a_and_b,20002,601.989856854262,iter_sketch_mom,1.6181763375605215e-12,0,
50,1000000000.0,0.01,a_and_b,20002,601.989856854262,sketch_pre_cold,6.377682613451634e-10,0,
50,1000000000.0,0.01,a_and_b,20002,601.989856854262,sketch_pre_warm,2.7507327016442172e-12,0,
50,1000000000.0,0.01,a_and_b,20002,601.989856854262,spir,1.6300336504190424e-17,1,20
50,1000000000.0,0.01,a_and_b,20002,601.989856854262,qr_ref,1.6423734343870893e-15,1,0
50,1000000000.0,0.01,a_and_b,30003,595.2451748892067,iter_sketch_mom,2.800891535336995e-15,0,
50,1000000000.0,0.01,a_and_b,30003,595.2451748892067,sketch_pre_cold,5.820944076242857e-10,0,
50,1000000000.0,0.01,a_and_b,30003,595.2451748892067,sketch_pre_warm,6.423622332954158e-13,0,
50,1000000000.0,0.01,a_and_b,30003,595.2451748892067,spir,1.4327939911212498e-17,1,20
50,1000000000.0,0.01,a_and_b,30003,595.2451748892067,qr_ref,1.138287092152727e-16,1,0
50,1000000000.0,0.01,a_and_b,40004,599.2753700970305,iter_sketch_mom,5.737515092806228e-15,0,
50,1000000000.0,0.01,a_and_b,40004,599.2753700970305,sketch_pre_cold,1.1199086493542152e-09,0,
50,1000000000.0,0.01,a_and_b,40004,599.2753700970305,sketch_pre_warm,2.7763945201753942e-11,0,
50,1000000000.0,0.01,a_and_b,40004,599.2753700970305,spir,1.656140018567117e-17,1,20
50,1000000000.0,0.01,a_and_b,40004,599.2753700970305,qr_ref,4.382162342142905e-16,1,0
50,1000000000.0,1e-06,b_only,32439,1000000000.0,iter_sketch_mom,3.6995535295628385e-14,0,
50,1000000000.0,1e-06,b_only,32439,1000000000.0,sketch_pre_cold,7.598105847077032e-10,0,
50,1000000000.0,1e-06,b_only,32439,1000000000.0,sketch_pre_warm,2.39258559282167e-17,1,2
50,1000000000.0,1e-06,b_only,32439,1000000000.0,spir,1.5632601378512588e-17,1,1
50,1000000000.0,1e-06,b_only,32439,1000000000.0,qr_ref,1.0713978295026092e-15,1,0
50,1000000000.0,1e-06,b_only,10001,1000000000.0,iter_sketch_mom,1.08317141021898e-14,0,
50,1000000000.0,1e-06,b_only,10001,1000000000.0,sketch_pre_cold,5.23499996442893e-10,0,
50,1000000000.0,1e-06,b_only,10001,1000000000.0,sketch_pre_warm,2.47781524838583e-17,1,2
50,1000000000.0,1e-06,b_only,10001,1000000000.0,spir,5.901595694147474e-18,1,1
50,1000000000.0,1e-06,b_only,10001,1000000000.0,qr_ref,9.387916964511717e-16,1,0
50,1000000000.0,1e-06,b_only,20002,1000000000.0,iter_sketch_mom,3.6312504065494884e-15,0,
